material_id,formula,band_gap,hull_eV,formation_eV,density,point_group,spacegroup,crystal_system,piezoelectric_modulus,refractive_index,e_total,e_electronic,photonic_score,photonic_notes,r_est,loss_est_dB,sq_dB_pred,r_estimated,T_total
mp-541156,Ge4PbO9,3.1907,0.0531169638095239,-2.022314588690476,5.72199127787465,32,P321,Trigonal,0.0,,,,4,✓ Noncentro (32) — χ⁽²⁾ allowed | △ Gap 3.19 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-729496,Ge(BrF5)2,2.5421,0.0180082303846162,-1.7944720407692305,3.214954527093956,2,P2_1,Monoclinic,0.0,,,,4,✓ Noncentro (2) — χ⁽²⁾ allowed | △ Gap 2.54 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1219659,Rb3Ti4Tl(PO5)4,2.8739,0.0001947309765624,-2.975287868991816,3.945312672614653,2,P2_1,Monoclinic,0.0,,,,4,✓ Noncentro (2) — χ⁽²⁾ allowed | △ Gap 2.87 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1200473,HC2N3,2.4047,0.0044711098611038,-0.1857463668750006,1.4595050813209909,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.40 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1220125,Rb3MgNb5O15,2.0334,0.0226346658333067,-2.9135825378125,4.279724685377984,222,P2_12_12_1,Orthorhombic,0.0,,,,4,✓ Noncentro (222) — χ⁽²⁾ allowed | △ Gap 2.03 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-560324,Rb3Hg2S3ClO12,2.3627,0.0091757172817459,-1.8315341183333331,4.194856281924088,2,P2_1,Monoclinic,0.0,,,,4,✓ Noncentro (2) — χ⁽²⁾ allowed | △ Gap 2.36 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-2713503,Ge2P2SO12,2.8058,0.0178653203921559,-2.1935979543207287,3.323756281243515,m,Cc,Monoclinic,0.0,,,,4,✓ Noncentro (m) — χ⁽²⁾ allowed | △ Gap 2.81 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1221106,NaMg3In(MoO4)5,2.9628,0.0062315973541666,-2.261465118101533,3.6727121115104846,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.96 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-2712947,GaSnP(SO6)2,2.6845,0.0238217359007286,-2.078670494537816,3.281955324394441,m,Cc,Monoclinic,0.0,,,,4,✓ Noncentro (m) — χ⁽²⁾ allowed | △ Gap 2.68 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1079836,GaSi3C3N,2.5994,0.0678287475468764,-0.3932225101916096,3.94977244245667,m,Pm,Monoclinic,0.0,,,,4,✓ Noncentro (m) — χ⁽²⁾ allowed | △ Gap 2.60 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1224906,Ge2Pb5SO12,2.9279778146087208,0.005563518874994,-1.844617735625,6.801222790878827,m,Pm,Monoclinic,0.0,,,,4,✓ Noncentro (m) — χ⁽²⁾ allowed | △ Gap 2.93 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1201974,HC2N3,2.5302,0.0024984827777707,-0.1877189939583338,1.4601406293933838,m,Cm,Monoclinic,0.0,,,,4,✓ Noncentro (m) — χ⁽²⁾ allowed | △ Gap 2.53 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-2716123,NaNb2Ga2P5SO24,2.4629,0.0205210142261869,-2.627674404202675,3.1494274118321792,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.46 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-555007,Rb4V5CdClO15,2.3297,0.0073883224038473,-2.3191857486538465,3.27570884109586,4,P4,Tetragonal,0.0,,,,4,✓ Noncentro (4) — χ⁽²⁾ allowed | △ Gap 2.33 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-697317,Rb2YTi(PO4)3,2.5453,0.0067744121052646,-3.086774677487468,3.539260226255184,2,P2_1,Monoclinic,0.0,,,,4,✓ Noncentro (2) — χ⁽²⁾ allowed | △ Gap 2.55 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1223627,La10MgTi7O30,2.333103115322003,0.0389848847395892,-3.749163709548612,6.12748751525897,3,P3,Trigonal,0.0,,,,4,✓ Noncentro (3) — χ⁽²⁾ allowed | △ Gap 2.33 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-695096,La16Mg2Ga14O47,2.7463,0.0660325445614828,-3.116086801139241,6.796305285202958,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.75 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-651087,Gd13Ge6O31F,2.9604000000000004,0.0036178686274705,-3.343900156862745,6.881956282933301,3,R3,Trigonal,0.0,,,,4,✓ Noncentro (3) — χ⁽²⁾ allowed | △ Gap 2.96 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1039849,NaMg30BO31,2.3338,0.0889244805576989,-2.889058981040413,3.343165212861677,mm2,Pmm2,Orthorhombic,0.0,,,,4,✓ Noncentro (mm2) — χ⁽²⁾ allowed | △ Gap 2.33 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-756142,La2Th5O13,2.4128000000000007,0.0317398481249995,-4.2130850117500005,8.678283103667237,3m,R3m,Trigonal,0.0,,,,4,✓ Noncentro (3m) — χ⁽²⁾ allowed | △ Gap 2.41 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-767398,Gd3AsO7,2.0907,0.0362580922727264,-3.264688329772727,7.494318756303418,222,C222_1,Orthorhombic,0.0,,,,4,✓ Noncentro (222) — χ⁽²⁾ allowed | △ Gap 2.09 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1204733,GeBiH8C2S4N,2.4319035766049444,0.0249939905808789,-0.3966407138235297,2.882539555253154,2,P2_1,Monoclinic,0.0,,,,4,✓ Noncentro (2) — χ⁽²⁾ allowed | △ Gap 2.43 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-559144,GePb3O5,2.2709000000000006,0.0067326615277751,-1.7252292438888883,8.349635197361463,2,P2_1,Monoclinic,0.0,,,,4,✓ Noncentro (2) — χ⁽²⁾ allowed | △ Gap 2.27 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-2763318,La2Bi4O9,2.1404,0.0191575521999851,-2.1237082719166667,8.317852430372245,2,C2,Monoclinic,0.0,,,,4,✓ Noncentro (2) — χ⁽²⁾ allowed | △ Gap 2.14 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1178333,Gd2W2O9,2.3197,0.0557742806730772,-2.87502678423077,8.093981744741246,222,C222_1,Orthorhombic,0.0,,,,4,✓ Noncentro (222) — χ⁽²⁾ allowed | △ Gap 2.32 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-673677,La2Th3O9,3.0638000000000005,0.0231640016071441,-4.168961438214284,8.192592813809682,-42m,I-4m2,Tetragonal,0.0,,,,4,✓ Noncentro (-42m) — χ⁽²⁾ allowed | △ Gap 3.06 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1232240,La2MgS4,2.1744000000000003,0.0887947607142871,-2.167340911428571,4.4362852114454405,-42m,I-42d,Tetragonal,0.0,,,,4,✓ Noncentro (-42m) — χ⁽²⁾ allowed | △ Gap 2.17 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1224411,GdYV2O8,2.9640922236531564,0.0007963095833343,-3.1795613483333334,4.692734022035226,-42m,I-4m2,Tetragonal,0.0,,,,4,✓ Noncentro (-42m) — χ⁽²⁾ allowed | △ Gap 2.96 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-770124,GdTa7O19,2.7025,0.0084798946296373,-3.4150699604197543,8.372118629893025,-6m2,P-6c2,Hexagonal,0.0,,,,4,✓ Noncentro (-6m2) — χ⁽²⁾ allowed | △ Gap 2.70 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1224654,GdTiNbBi2O9,2.5752,0.0067344107142766,-2.860998744880954,7.546449860390248,2,P2_1,Monoclinic,0.0,,,,4,✓ Noncentro (2) — χ⁽²⁾ allowed | △ Gap 2.58 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-705680,La2Mo2O9,3.0657,0.0422488669871814,-2.793216375000001,5.23842803933121,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 3.07 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1246521,Ge7PbN10,2.6204,0.074038950925928,-0.1007208427777754,5.46314481983018,m,Pc,Monoclinic,0.0,,,,4,✓ Noncentro (m) — χ⁽²⁾ allowed | △ Gap 2.62 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1224509,GdY3V4O16,2.9466053449293,0.0004795377083333,-3.181759697916668,4.381875210151592,222,C222,Orthorhombic,0.0,,,,4,✓ Noncentro (222) — χ⁽²⁾ allowed | △ Gap 2.95 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-664137,GeS2,2.149,0.0181219431250001,-0.6452404883333327,2.7103703582512835,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.15 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1197287,GeS2,2.2271,0.0075718295138891,-0.6557906019444436,2.804545499842521,m,Pc,Monoclinic,0.0,,,,4,✓ Noncentro (m) — χ⁽²⁾ allowed | △ Gap 2.23 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1199197,HC2N3,2.4343,0.0039886591666595,-0.1862288175694446,1.4326466607625297,m,Pm,Monoclinic,0.0,,,,4,✓ Noncentro (m) — χ⁽²⁾ allowed | △ Gap 2.43 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1181734,Ge7H18O23,3.1755,0.087865380572917,-1.575673155885416,3.0923340639409647,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 3.18 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1223414,La2Te6WO18,2.6646,0.0111361041203741,-2.096294097592593,5.901101585683813,3m,P3c1,Trigonal,0.0,,,,4,✓ Noncentro (3m) — χ⁽²⁾ allowed | △ Gap 2.66 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1220854,NaLa2TaTi2O10,2.3846152287667826,0.0474683562500022,-3.511223246586208,5.424875004490374,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.38 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1225594,LaPbNO5,2.3125,0.021184632499998,-1.9803867193750009,5.597187946428504,m,Cm,Monoclinic,0.0,,,,4,✓ Noncentro (m) — χ⁽²⁾ allowed | △ Gap 2.31 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-675835,Dy2Zr8O19,2.3535000000000004,0.0980221037931041,-3.748600483045976,6.603343598050255,-42m,P-4m2,Tetragonal,0.0,,,,4,✓ Noncentro (-42m) — χ⁽²⁾ allowed | △ Gap 2.35 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1222955,LaPrCr2O6,2.422854431076153,0.0043576319999978,-3.154782150666667,6.483627067410428,mm2,Pmc2_1,Orthorhombic,0.0,,,,4,✓ Noncentro (mm2) — χ⁽²⁾ allowed | △ Gap 2.42 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1105374,RbYMnWO6,2.6968,0.0309979223750023,-2.637586802043103,5.660517634334971,2,P2_1,Monoclinic,0.0,,,,4,✓ Noncentro (2) — χ⁽²⁾ allowed | △ Gap 2.70 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-2716348,NaLa3NbP3(SO8)3,2.1578,0.0587317742333359,-2.8082378367468923,2.993184914729233,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.16 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-2716372,NaLa3TaP3(SO8)3,2.9412000000000003,0.0615361203381068,-2.841324247337369,3.2583396887303384,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.94 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1199880,RbVH6SeO9,2.7238,0.0201017760416757,-1.5439300201302086,2.800234133576904,2,P2_1,Monoclinic,0.0,,,,4,✓ Noncentro (2) — χ⁽²⁾ allowed | △ Gap 2.72 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-569580,NaLa4I7N2,2.8338,0.0437277358928573,-1.643069860277094,4.979887278528453,mm2,Pna2_1,Orthorhombic,0.0,,,,4,✓ Noncentro (mm2) — χ⁽²⁾ allowed | △ Gap 2.83 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-554329,RbVH6SO9,2.9389,0.0241986058333312,-1.7181806706944442,2.572773242669466,2,P2_1,Monoclinic,0.0,,,,4,✓ Noncentro (2) — χ⁽²⁾ allowed | △ Gap 2.94 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-2714517,NaLaGaP(SO6)2,2.4535,0.0963402138888893,-2.464630256769751,3.152734562574386,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.45 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1191979,RbTlF4,2.7449,0.0015977166666667,-2.495028457222224,5.258095716784335,mm2,Pca2_1,Orthorhombic,0.0,,,,4,✓ Noncentro (mm2) — χ⁽²⁾ allowed | △ Gap 2.74 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1516496,NaLaHfTiO6,2.3593,0.092234872535716,-3.495079097971265,6.257955371890387,-43m,F-43m,Cubic,0.0,,,,4,✓ Noncentro (-43m) — χ⁽²⁾ allowed | △ Gap 2.36 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-2713183,HfGeP2SO12,2.3482,0.021472495049033,-2.6123364451050426,3.7557425860071607,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.35 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-2713996,LaIn(SO4)3,3.1025,0.0222963806862734,-2.268642040931373,3.011829409129569,32,P321,Trigonal,0.0,,,,4,✓ Noncentro (32) — χ⁽²⁾ allowed | △ Gap 3.10 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-866635,CuH3NCl,2.1259,0.0274146035416666,-0.5553603618750002,2.641878925318892,23,I2_13,Cubic,0.0,,,,4,✓ Noncentro (23) — χ⁽²⁾ allowed | △ Gap 2.13 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1043975,LaMgFeWO6,2.3537,0.0845033480000037,-2.622571701,6.71262702713906,m,Pc,Monoclinic,0.0,,,,4,✓ Noncentro (m) — χ⁽²⁾ allowed | △ Gap 2.35 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-770579,LaMgI5,2.6183,0.0918445582142872,-1.5131930296428575,3.2709044926735014,2,P2_1,Monoclinic,0.0,,,,4,✓ Noncentro (2) — χ⁽²⁾ allowed | △ Gap 2.62 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1213613,CuH2CN2Cl,2.2745999999999995,0.070441620535715,-0.3650148048809529,2.4770010973584533,mm2,Pna2_1,Orthorhombic,0.0,,,,4,✓ Noncentro (mm2) — χ⁽²⁾ allowed | △ Gap 2.27 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1222850,LaSmCr2O6,2.5242000000000004,0.0073313799999983,-3.1765162720000006,6.7515075784810445,mm2,Pmc2_1,Orthorhombic,0.0,,,,4,✓ Noncentro (mm2) — χ⁽²⁾ allowed | △ Gap 2.52 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1199396,CuH12C3S3N6Cl,2.7683,0.0912896301762806,-0.3538305829326927,1.6234292962314232,422,P4_32_12,Tetragonal,0.0,,,,4,✓ Noncentro (422) — χ⁽²⁾ allowed | △ Gap 2.77 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1199530,CuH12C3S3IN6,2.7447,0.022200426065706,-0.3806092054807696,1.8548667974695945,422,P4_32_12,Tetragonal,0.0,,,,4,✓ Noncentro (422) — χ⁽²⁾ allowed | △ Gap 2.74 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1197738,CuH12C3S3BrN6,2.7521,0.0232573265224438,-0.3997377979326914,1.776238302112605,422,P4_32_12,Tetragonal,0.0,,,,4,✓ Noncentro (422) — χ⁽²⁾ allowed | △ Gap 2.75 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-776407,LaTa2NO5,2.3903,0.0595926773333204,-3.1639682916296312,8.16257648638756,2,P2_1,Monoclinic,0.0,,,,4,✓ Noncentro (2) — χ⁽²⁾ allowed | △ Gap 2.39 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-776437,LaTa2NO5,2.1631,0.0676179534444312,-3.15594301551852,8.164112255439166,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.16 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-777773,LaTa2NO5,2.2873,0.0645624109444309,-3.15899855801852,8.160557725177284,m,Pc,Monoclinic,0.0,,,,4,✓ Noncentro (m) — χ⁽²⁾ allowed | △ Gap 2.29 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-778010,LaTa2NO5,2.0492,0.0695354406666535,-3.154025528296297,8.157903441999483,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.05 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-2713878,LaTa3(PO4)6,2.3656,0.0189696961029444,-3.0521550119075638,3.9063559553681486,3,P3,Trigonal,0.0,,,,4,✓ Noncentro (3) — χ⁽²⁾ allowed | △ Gap 2.37 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-2714524,NaLaInP(SO6)2,2.7296,0.0476980860185216,-2.4705292777419725,3.177701276677327,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.73 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1194207,LaMoBrO4,2.3161,0.0569149687698438,-2.553301910357141,5.388651655785106,m,Pc,Monoclinic,0.0,,,,4,✓ Noncentro (m) — χ⁽²⁾ allowed | △ Gap 2.32 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-28200,LaNb7O19,2.087234534905185,0.0148663858730184,-3.135780563148148,5.115403337867918,32,P321,Trigonal,0.0,,,,4,✓ Noncentro (32) — χ⁽²⁾ allowed | △ Gap 2.09 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-2713436,LaNbP2SO12,2.4338,0.0478118793954465,-2.811713916967788,3.0291618368259683,m,Cc,Monoclinic,0.0,,,,4,✓ Noncentro (m) — χ⁽²⁾ allowed | △ Gap 2.43 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1219570,RbSbWO6,2.7737,0.0010810233333335,-2.1631219586111112,5.696570784639312,mm2,Ima2,Orthorhombic,0.0,,,,4,✓ Noncentro (mm2) — χ⁽²⁾ allowed | △ Gap 2.77 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1220776,NaLaMgTeO6,2.6053000000000006,0.0145494620000006,-2.5937349538045966,5.476145466952907,m,Cm,Monoclinic,0.0,,,,4,✓ Noncentro (m) — χ⁽²⁾ allowed | △ Gap 2.61 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-560900,RbSb2C2O4F5,3.068,0.0158058602550994,-2.2397824692857142,3.587208286796467,222,P2_12_12_1,Orthorhombic,0.0,,,,4,✓ Noncentro (222) — χ⁽²⁾ allowed | △ Gap 3.07 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-772188,DyErO3,3.0896,0.0841932066666686,-3.9468767316666646,8.323213861971261,6mm,P6_3cm,Hexagonal,0.0,,,,4,✓ Noncentro (6mm) — χ⁽²⁾ allowed | △ Gap 3.09 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1226139,Dy9Al5S21,2.3589,0.0052963925714291,-1.9868244339732133,5.162924794942908,3,R3,Trigonal,0.0,,,,4,✓ Noncentro (3) — χ⁽²⁾ allowed | △ Gap 2.36 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-2715673,NaLaNb3SiP5O24,2.263,0.0383085050714235,-2.9845321040836272,3.106747019160521,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.26 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1225380,Dy6Mg(GeS7)2,2.1727,0.0004842480570665,-1.8635224999999984,5.427103396201151,3,P3,Trigonal,0.0,,,,4,✓ Noncentro (3) — χ⁽²⁾ allowed | △ Gap 2.17 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1220741,NaLaTa2O7,2.336626895154371,0.0485348931818148,-3.3689162660041787,6.308099844691354,-42m,I-4m2,Tetragonal,0.0,,,,4,✓ Noncentro (-42m) — χ⁽²⁾ allowed | △ Gap 2.34 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
