material_id,formula,band_gap,hull_eV,formation_eV,density,point_group,spacegroup,crystal_system,nelements,nsites,elements,is_noncentro,piezoelectric_modulus,refractive_index,e_total,e_electronic,photonic_score,photonic_notes,photonic_binary,r_est,loss_est_dB,sq_dB_pred,r_estimated,T_total,final_composite
mp-6675,Na2Zn(SiO3)2,3.8766,0.0,-2.7126293857053287,3.1412926446808043,mm2,Fdd2,Orthorhombic,4,22,"['Na', 'O', 'Si', 'Zn']",True,1.207139946552343,1.614099518823623,6.223075873333297,2.6053172566666505,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.88 eV — transparent at 775nm | △ n=1.61 — weak confinement | ✓ Piezo=1.21 C/m² — strong χ⁽²⁾ proxy,1,0.3661,0.2411,1.371,0.3661,0.5213,0.5184
mp-9212,NaAlO2,3.7981,0.0,-2.9291718322198275,2.785895986156309,mm2,Pna2_1,Orthorhombic,3,16,"['Al', 'Na', 'O']",True,1.198037233352953,1.620655925852246,5.913419640000001,2.62652563,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.80 eV — transparent at 775nm | △ n=1.62 — weak confinement | ✓ Piezo=1.20 C/m² — strong χ⁽²⁾ proxy,1,0.3626,0.2382,1.363,0.3626,0.5223,0.5182
mp-755436,Na3VO4,4.0296,0.0,-2.2875955242672417,2.6083260223687423,mm2,Pmn2_1,Orthorhombic,3,16,"['Na', 'O', 'V']",True,1.190229971235066,1.6264002428685036,5.331258089317971,2.645177750002728,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 4.03 eV — transparent at 775nm | △ n=1.63 — weak confinement | ✓ Piezo=1.19 C/m² — strong χ⁽²⁾ proxy,1,0.3596,0.2357,1.357,0.3596,0.5232,0.518
mp-6406,Na2MgSiO4,3.756122136566813,0.0,-2.7987684303448277,2.711112810407289,m,Pc,Monoclinic,4,16,"['Mg', 'Na', 'O', 'Si']",True,1.180170212800045,1.589664663799675,5.6147974000000005,2.5270337433333334,10,✓ Noncentro (m) — χ⁽²⁾ allowed | ✓ Gap 3.76 eV — transparent at 775nm | △ n=1.59 — weak confinement | ✓ Piezo=1.18 C/m² — strong χ⁽²⁾ proxy,1,0.3606,0.2524,1.342,0.3606,0.5172,0.5175
mp-9197,Li3AsO4,4.1268,0.0,-2.2690334671875,3.212282625769304,mm2,Pmn2_1,Orthorhombic,3,16,"['As', 'Li', 'O']",True,1.136009712502494,1.668201559564471,5.753768539999999,2.782896443333333,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 4.13 eV — transparent at 775nm | △ n=1.67 — weak confinement | ✓ Piezo=1.14 C/m² — strong χ⁽²⁾ proxy,1,0.3389,0.2184,1.312,0.3389,0.5295,0.5165
mp-1190450,NaNbSe2O7,2.9067000000000003,0.0,-1.978948421915164,3.83197762534617,mm2,Cmc2_1,Orthorhombic,4,22,"['Na', 'Nb', 'O', 'Se']",True,2.126605349494822,2.0047957618337757,15.568444609999998,4.019206046666667,9,✓ Noncentro (mm2) — χ⁽²⁾ allowed | △ Gap 2.91 eV — marginal TPA risk | ✓ n=2.00 — ideal waveguide confinement | ✓ Piezo=2.13 C/m² — strong χ⁽²⁾ proxy,1,0.5787,0.1258,2.126,0.5787,0.5645,0.5163
mp-9066,NaLi2AsO4,3.8891,0.0,-2.1993633044432475,3.010820324658821,mm2,Pmn2_1,Orthorhombic,4,16,"['As', 'Li', 'Na', 'O']",True,1.1166258161980671,1.6438274960185653,5.949246636666667,2.7021688366666665,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.89 eV — transparent at 775nm | △ n=1.64 — weak confinement | ✓ Piezo=1.12 C/m² — strong χ⁽²⁾ proxy,1,0.3355,0.2282,1.291,0.3355,0.526,0.5158
mp-4117,Li2Si2O5,5.154,0.0,-3.015912327407407,2.4693450414502505,mm2,Ccc2,Orthorhombic,3,18,"['Li', 'O', 'Si']",True,1.113020462929586,1.5793130690271628,5.132930533333325,2.494229769999996,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 5.15 eV — transparent at 775nm | △ n=1.58 — weak confinement | ✓ Piezo=1.11 C/m² — strong χ⁽²⁾ proxy,1,0.3412,0.2574,1.278,0.3412,0.5155,0.5153
mp-1214020,Ca4YB3O10,4.4498,0.0,-3.3830468215277767,3.198351930508565,m,Cm,Monoclinic,4,18,"['B', 'Ca', 'O', 'Y']",True,1.038187515135226,1.7836721942853364,11.396359543333332,3.181486496666667,10,✓ Noncentro (m) — χ⁽²⁾ allowed | ✓ Gap 4.45 eV — transparent at 775nm | △ n=1.78 — weak confinement | ✓ Piezo=1.04 C/m² — strong χ⁽²⁾ proxy,1,0.2995,0.1787,1.222,0.2995,0.5443,0.5135
mp-15349,Li2GeO3,3.568,0.0,-2.3221209661111097,3.54850576957513,mm2,Cmc2_1,Orthorhombic,3,12,"['Ge', 'Li', 'O']",True,1.039842812207691,1.789470167395925,11.808834276666666,3.20220348,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.57 eV — transparent at 775nm | △ n=1.79 — weak confinement | ✓ Piezo=1.04 C/m² — strong χ⁽²⁾ proxy,1,0.2995,0.1769,1.224,0.2995,0.5449,0.5135
mp-16996,Li3GaSiO5,3.6429,0.0,-2.688300979,3.144400942524832,mm2,Pna2_1,Orthorhombic,4,40,"['Ga', 'Li', 'O', 'Si']",True,1.022052135265124,1.7021237675327845,6.603064793333334,2.89722532,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.64 eV — transparent at 775nm | △ n=1.70 — weak confinement | ✓ Piezo=1.02 C/m² — strong χ⁽²⁾ proxy,1,0.3018,0.2056,1.204,0.3018,0.5342,0.5129
mp-6081,Ba2Ti(SiO4)2,3.7274,0.0,-3.44362643102564,4.382018197873762,4mm,P4bm,Tetragonal,4,26,"['Ba', 'O', 'Si', 'Ti']",True,0.986830350566904,1.820897503979837,16.03466894,3.3156677200000004,10,✓ Noncentro (4mm) — χ⁽²⁾ allowed | ✓ Gap 3.73 eV — transparent at 775nm | ✓ n=1.82 — ideal waveguide confinement | △ Piezo=0.99 C/m² — moderate,1,0.2818,0.1679,1.17,0.2818,0.5483,0.5117
mp-30927,CsAs4F13,5.2844,0.0,-2.5674357497030647,3.804280681020026,-4,I-4,Tetragonal,3,18,"['As', 'Cs', 'F']",True,1.002718479058532,1.5094963078236836,11.906730343333336,2.278579103333333,10,✓ Noncentro (-4) — χ⁽²⁾ allowed | ✓ Gap 5.28 eV — transparent at 775nm | △ n=1.51 — weak confinement | ✓ Piezo=1.00 C/m² — strong χ⁽²⁾ proxy,1,0.3144,0.2948,1.16,0.3144,0.5023,0.5114
mp-1102523,Zn2PN3,2.5136000000000003,0.0,-0.5797413623710325,5.399710008257048,mm2,Cmc2_1,Orthorhombic,3,12,"['N', 'P', 'Zn']",True,1.939459874733169,2.321980725587532,11.294559363333336,5.39159449,9,✓ Noncentro (mm2) — χ⁽²⁾ allowed | △ Gap 2.51 eV — marginal TPA risk | ✓ n=2.32 — ideal waveguide confinement | ✓ Piezo=1.94 C/m² — strong χ⁽²⁾ proxy,1,0.4904,0.081,1.965,0.4904,0.5823,0.511
mp-1205304,TiI2O7,2.5363000000000007,0.0,-1.588837904833334,4.59523218790219,mm2,Cmc2_1,Orthorhombic,3,20,"['I', 'O', 'Ti']",True,1.914518415294039,2.186077262282069,16.17497682666667,4.778933796666667,9,✓ Noncentro (mm2) — χ⁽²⁾ allowed | △ Gap 2.54 eV — marginal TPA risk | ✓ n=2.19 — ideal waveguide confinement | ✓ Piezo=1.91 C/m² — strong χ⁽²⁾ proxy,1,0.4989,0.097,1.962,0.4989,0.5759,0.5109
mp-1106183,LiAlS2,4.7954,0.0,-1.5309810739583334,2.056971182763208,mm2,Pna2_1,Orthorhombic,3,16,"['Al', 'Li', 'S']",True,0.971776649801794,2.060976194266526,6.862548636666666,4.247622873333333,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 4.80 eV — transparent at 775nm | ✓ n=2.06 — ideal waveguide confinement | △ Piezo=0.97 C/m² — moderate,1,0.2608,0.1158,1.141,0.2608,0.5684,0.5108
mp-21892,Al2PbO4,3.9433,0.0,-2.8937835900000146,5.442065392002385,mm2,Ama2,Orthorhombic,3,14,"['Al', 'O', 'Pb']",True,0.93636,1.9122249536425715,18.51290999333333,3.656604273333334,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.94 eV — transparent at 775nm | ✓ n=1.91 — ideal waveguide confinement | △ Piezo=0.94 C/m² — moderate,1,0.2609,0.145,1.115,0.2609,0.5571,0.5099
mp-546757,Sn3PO4F3,3.805,0.0,-2.4119081531493505,4.185148034479512,3,R3,Trigonal,4,11,"['F', 'O', 'P', 'Sn']",True,0.9339036758681272,1.8623013343709984,18.71546601333171,3.4681662600000003,10,✓ Noncentro (3) — χ⁽²⁾ allowed | ✓ Gap 3.80 eV — transparent at 775nm | ✓ n=1.86 — ideal waveguide confinement | △ Piezo=0.93 C/m² — moderate,1,0.2637,0.157,1.115,0.2637,0.5525,0.5099
mp-1020712,ZnSiN2,3.1944,0.0,-0.9944693093750008,4.902537850745412,mm2,Pna2_1,Orthorhombic,3,16,"['N', 'Si', 'Zn']",True,1.844707778077601,2.2665042385429888,9.991877996666666,5.137041463333333,9,✓ Noncentro (mm2) — χ⁽²⁾ allowed | △ Gap 3.19 eV — marginal TPA risk | ✓ n=2.27 — ideal waveguide confinement | ✓ Piezo=1.84 C/m² — strong χ⁽²⁾ proxy,1,0.4721,0.0871,1.9,0.4721,0.5798,0.5088
mp-5853,LiSi2N3,5.0143,0.0,-1.323993021388888,3.0077248255799125,mm2,Cmc2_1,Orthorhombic,3,12,"['Li', 'N', 'Si']",True,0.9139631124941532,2.098891206486574,10.261001253333331,4.405344296666667,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 5.01 eV — transparent at 775nm | ✓ n=2.10 — ideal waveguide confinement | △ Piezo=0.91 C/m² — moderate,1,0.2431,0.1096,1.078,0.2431,0.5709,0.5087
mp-1210092,NaBi(MoO4)2,2.8545224641606963,0.0,-1.9979309234482765,5.5403946606854095,-4,I-4,Tetragonal,4,12,"['Bi', 'Mo', 'Na', 'O']",True,1.799328200134711,2.255154577850485,61.81358110333334,5.08572217,9,✓ Noncentro (-4) — χ⁽²⁾ allowed | △ Gap 2.85 eV — marginal TPA risk | ✓ n=2.26 — ideal waveguide confinement | ✓ Piezo=1.80 C/m² — strong χ⁽²⁾ proxy,1,0.4616,0.0884,1.865,0.4616,0.5793,0.5076
mp-36526,AcOF,4.2561,0.0,-4.159174074166669,8.272058055457663,-43m,F-43m,Cubic,3,3,"['Ac', 'F', 'O']",True,0.8454966666666661,1.8689849410843329,14.53697581666666,3.493104710000006,10,✓ Noncentro (-43m) — χ⁽²⁾ allowed | ✓ Gap 4.26 eV — transparent at 775nm | ✓ n=1.87 — ideal waveguide confinement | △ Piezo=0.85 C/m² — moderate,1,0.2383,0.1553,1.022,0.2383,0.5531,0.5068
mp-4906,Te2SO7,3.2922,0.0,-1.642124450583332,4.561568450917873,mm2,Pmn2_1,Orthorhombic,3,20,"['O', 'S', 'Te']",True,0.8356897286672841,1.9858150996505188,17.83701951666667,3.94346161,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.29 eV — transparent at 775nm | ✓ n=1.99 — ideal waveguide confinement | △ Piezo=0.84 C/m² — moderate,1,0.2285,0.1295,1.005,0.2285,0.5631,0.5062
mp-567771,Ba(Si3N4)2,3.2602,0.0,-1.3135101953333332,3.853633162243899,mm2,Imm2,Orthorhombic,3,15,"['Ba', 'N', 'Si']",True,0.836026746282677,2.1791043924817672,11.457967353333332,4.748495953333332,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.26 eV — transparent at 775nm | ✓ n=2.18 — ideal waveguide confinement | △ Piezo=0.84 C/m² — moderate,1,0.2182,0.098,0.988,0.2182,0.5755,0.5057
mp-3524,LiPN2,3.8016,0.0,-1.0258484605357143,2.967136015174296,-42m,I-42d,Tetragonal,3,8,"['Li', 'N', 'P']",True,0.8083540274484841,2.0585636691635263,9.367507066670433,4.23768438,10,✓ Noncentro (-42m) — χ⁽²⁾ allowed | ✓ Gap 3.80 eV — transparent at 775nm | ✓ n=2.06 — ideal waveguide confinement | △ Piezo=0.81 C/m² — moderate,1,0.2171,0.1162,0.97,0.2171,0.5683,0.5051
mp-1210923,Li2FeGeO4,2.5008,0.0,-2.1418230889583336,3.735242533984196,mm2,Pmn2_1,Orthorhombic,4,32,"['Fe', 'Ge', 'Li', 'O']",True,1.646370748798702,1.8185754571458763,7.121863256666667,3.307216693333333,9,✓ Noncentro (mm2) — χ⁽²⁾ allowed | △ Gap 2.50 eV — marginal TPA risk | ✓ n=1.82 — ideal waveguide confinement | ✓ Piezo=1.65 C/m² — strong χ⁽²⁾ proxy,1,0.4704,0.1686,1.766,0.4704,0.5481,0.5043
mp-1019893,La3Si6N11,2.9659000000000004,0.0,-1.5705272108125,4.873352375319785,4mm,P4bm,Tetragonal,3,40,"['La', 'N', 'Si']",True,1.664841370551561,2.34286291674666,15.036065816666666,5.489006646666667,9,✓ Noncentro (4mm) — χ⁽²⁾ allowed | △ Gap 2.97 eV — marginal TPA risk | ✓ n=2.34 — ideal waveguide confinement | ✓ Piezo=1.66 C/m² — strong χ⁽²⁾ proxy,1,0.4191,0.0788,1.745,0.4191,0.5831,0.5036
mp-22981,TlIO3,2.7816,0.0,-0.9688893346666674,6.89684091920016,3m,R3m,Trigonal,3,5,"['I', 'O', 'Tl']",True,1.62448218771398,2.1104633219587905,39.01517699002563,4.454055433333333,9,✓ Noncentro (3m) — χ⁽²⁾ allowed | △ Gap 2.78 eV — marginal TPA risk | ✓ n=2.11 — ideal waveguide confinement | ✓ Piezo=1.62 C/m² — strong χ⁽²⁾ proxy,1,0.4308,0.1079,1.74,0.4308,0.5715,0.5035
mp-7688,Li2CdGeO4,2.455,0.0,-2.113450307708333,4.457059621417557,mm2,Pmn2_1,Orthorhombic,4,16,"['Cd', 'Ge', 'Li', 'O']",True,1.600459791247502,1.8725763793946208,7.6293116,3.506542296666666,9,✓ Noncentro (mm2) — χ⁽²⁾ allowed | △ Gap 2.46 eV — marginal TPA risk | ✓ n=1.87 — ideal waveguide confinement | ✓ Piezo=1.60 C/m² — strong χ⁽²⁾ proxy,1,0.4506,0.1544,1.731,0.4506,0.5535,0.5032
mp-753798,Rb2SnO3,2.1213,0.0,-1.9232125550000017,4.860456987258966,mm2,Cmc2_1,Orthorhombic,3,12,"['O', 'Rb', 'Sn']",True,1.586071638640575,1.8643637055753544,63.65266906333334,3.4758520266666664,9,✓ Noncentro (mm2) — χ⁽²⁾ allowed | △ Gap 2.12 eV — marginal TPA risk | ✓ n=1.86 — ideal waveguide confinement | ✓ Piezo=1.59 C/m² — strong χ⁽²⁾ proxy,1,0.4475,0.1564,1.719,0.4475,0.5527,0.5028
mp-1210796,Li2MnGeO4,2.6899,0.0,-2.2674054683872127,3.6499419993582585,mm2,Pmn2_1,Orthorhombic,4,32,"['Ge', 'Li', 'Mn', 'O']",True,1.587527212648694,1.8094458801891076,7.0136866566666685,3.2740943933333337,9,✓ Noncentro (mm2) — χ⁽²⁾ allowed | △ Gap 2.69 eV — marginal TPA risk | ✓ n=1.81 — ideal waveguide confinement | ✓ Piezo=1.59 C/m² — strong χ⁽²⁾ proxy,1,0.4547,0.1711,1.718,0.4547,0.5471,0.5027
mp-12881,Ba3NbGa3(SiO7)2,3.3008,0.0,-3.0256109040217387,4.829371731961282,32,P321,Trigonal,5,23,"['Ba', 'Ga', 'Nb', 'O', 'Si']",True,0.7059643816426531,1.8991429382750529,13.61119365665682,3.606743900000001,10,✓ Noncentro (32) — χ⁽²⁾ allowed | ✓ Gap 3.30 eV — transparent at 775nm | ✓ n=1.90 — ideal waveguide confinement | △ Piezo=0.71 C/m² — moderate,1,0.1974,0.148,0.869,0.1974,0.5559,0.5017
mp-1029442,Mg2TaN3,3.1028,0.0,-1.232323945388888,5.685921719044095,mm2,Cmc2_1,Orthorhombic,3,12,"['Mg', 'N', 'Ta']",True,1.558971927136598,2.293177457880949,9.732756483333333,5.258662853333333,9,✓ Noncentro (mm2) — χ⁽²⁾ allowed | △ Gap 3.10 eV — marginal TPA risk | ✓ n=2.29 — ideal waveguide confinement | ✓ Piezo=1.56 C/m² — strong χ⁽²⁾ proxy,1,0.3966,0.0841,1.663,0.3966,0.581,0.5009
mp-625359,NdHO2,4.1681,0.0,-2.8894026521875,5.892947841295018,2,P2_1,Monoclinic,3,8,"['H', 'Nd', 'O']",True,0.6852091221663641,1.960539425770367,12.810197946666667,3.84371484,10,✓ Noncentro (2) — χ⁽²⁾ allowed | ✓ Gap 4.17 eV — transparent at 775nm | ✓ n=1.96 — ideal waveguide confinement | △ Piezo=0.69 C/m² — moderate,1,0.1885,0.1345,0.842,0.1885,0.5611,0.5008
mp-13703,Al4CO4,3.8233,0.0,-2.594719617222223,2.749442320464072,mm2,Cmc2_1,Orthorhombic,3,18,"['Al', 'C', 'O']",True,0.678970544555893,1.821704008156466,6.25285082,3.318605493333333,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.82 eV — transparent at 775nm | ✓ n=1.82 — ideal waveguide confinement | △ Piezo=0.68 C/m² — moderate,1,0.1938,0.1677,0.842,0.1938,0.5484,0.5008
mp-1182061,BaNaH6Ir,3.2231,0.0,-0.5090041409865896,4.932893506270278,-43m,F-43m,Cubic,4,9,"['Ba', 'H', 'Ir', 'Na']",True,0.67051,1.9164374578889865,10.2873981,3.6727325300000007,10,✓ Noncentro (-43m) — χ⁽²⁾ allowed | ✓ Gap 3.22 eV — transparent at 775nm | ✓ n=1.92 — ideal waveguide confinement | △ Piezo=0.67 C/m² — moderate,1,0.1866,0.144,0.828,0.1866,0.5575,0.5003
mp-6257,CsNb(BO3)2,3.2987,0.0,-2.89789627879885,3.679847498494121,mm2,Pmn2_1,Orthorhombic,4,20,"['B', 'Cs', 'Nb', 'O']",True,0.663054218672952,1.8428490985427968,9.878134203333332,3.3960928,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.30 eV — transparent at 775nm | ✓ n=1.84 — ideal waveguide confinement | △ Piezo=0.66 C/m² — moderate,1,0.1882,0.162,0.823,0.1882,0.5506,0.5002
mp-756582,Li2CoGeO4,2.402,0.0,-2.0903881558333337,3.829461997168727,m,Pc,Monoclinic,4,32,"['Co', 'Ge', 'Li', 'O']",True,1.478366948344935,1.843267934041784,7.031100466666667,3.3976366766666666,9,✓ Noncentro (m) — χ⁽²⁾ allowed | △ Gap 2.40 eV — marginal TPA risk | ✓ n=1.84 — ideal waveguide confinement | ✓ Piezo=1.48 C/m² — strong χ⁽²⁾ proxy,1,0.4195,0.1619,1.628,0.4195,0.5506,0.4997
mp-29305,Re2PbO8,3.767,0.0,-2.107438672272728,6.818526663027945,3m,P31m,Trigonal,3,33,"['O', 'Pb', 'Re']",True,0.6344096923912811,1.881257085036492,13.173919059994695,3.53912822,10,✓ Noncentro (3m) — χ⁽²⁾ allowed | ✓ Gap 3.77 eV — transparent at 775nm | ✓ n=1.88 — ideal waveguide confinement | △ Piezo=0.63 C/m² — moderate,1,0.1782,0.1523,0.789,0.1782,0.5543,0.499
mp-1029652,Y3Si6N11,3.0474999999999994,0.0,-1.5697729620625012,4.115892196462685,4mm,P4bm,Tetragonal,3,40,"['N', 'Si', 'Y']",True,1.490566492344437,2.2818953386749943,14.110285693333331,5.207046336666667,9,✓ Noncentro (4mm) — χ⁽²⁾ allowed | △ Gap 3.05 eV — marginal TPA risk | ✓ n=2.28 — ideal waveguide confinement | ✓ Piezo=1.49 C/m² — strong χ⁽²⁾ proxy,1,0.3802,0.0853,1.606,0.3802,0.5805,0.499
mp-12240,Na2LiBe2F7,6.9483,0.0,-3.3288352750909964,2.333827449002892,-42m,P-42_1m,Tetragonal,4,24,"['Be', 'F', 'Li', 'Na']",True,1.5257949999999991,1.3425949637424783,8.700946019999998,1.8025612366666663,9,✓ Noncentro (-42m) — χ⁽²⁾ allowed | ✓ Gap 6.95 eV — transparent at 775nm | ✗ n=1.34 — outside useful range | ✓ Piezo=1.53 C/m² — strong χ⁽²⁾ proxy,1,0.5073,0.3542,1.595,0.5073,0.4821,0.4986
mp-16995,Sm3Si6N11,3.0112999999999994,0.0,-1.5616563718125007,5.282171400761143,4mm,P4bm,Tetragonal,3,40,"['N', 'Si', 'Sm']",True,1.478314657202586,2.3087508043673024,14.012458666666667,5.330330276666666,9,✓ Noncentro (4mm) — χ⁽²⁾ allowed | △ Gap 3.01 eV — marginal TPA risk | ✓ n=2.31 — ideal waveguide confinement | ✓ Piezo=1.48 C/m² — strong χ⁽²⁾ proxy,1,0.3748,0.0824,1.592,0.3748,0.5817,0.4985
mp-559053,NaY(SeO3)2,4.1636,0.0,-2.1790304758566803,4.156206558652358,mm2,Pna2_1,Orthorhombic,4,40,"['Na', 'O', 'Se', 'Y']",True,0.6062476211087341,1.8308373029846208,10.882530530000002,3.35196523,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 4.16 eV — transparent at 775nm | ✓ n=1.83 — ideal waveguide confinement | △ Piezo=0.61 C/m² — moderate,1,0.1726,0.1652,0.759,0.1726,0.5494,0.498
mp-18938,Tl2MoO4,3.4578,0.0,-1.659020907380954,6.946961251525342,2,C2,Monoclinic,3,14,"['Mo', 'O', 'Tl']",True,0.594203492636838,2.029725237562957,21.306673606666678,4.119784540000001,10,✓ Noncentro (2) — χ⁽²⁾ allowed | ✓ Gap 3.46 eV — transparent at 775nm | ✓ n=2.03 — ideal waveguide confinement | △ Piezo=0.59 C/m² — moderate,1,0.1607,0.1212,0.735,0.1607,0.5663,0.4972
mp-6655,Y2Be2SiO7,5.1545000000000005,0.0,-3.561541379999999,4.301755726978685,-42m,P-42_1m,Tetragonal,4,24,"['Be', 'O', 'Si', 'Y']",True,0.575974999999999,1.9013527184612535,11.64352953,3.61514216,10,✓ Noncentro (-42m) — χ⁽²⁾ allowed | ✓ Gap 5.15 eV — transparent at 775nm | ✓ n=1.90 — ideal waveguide confinement | △ Piezo=0.58 C/m² — moderate,1,0.1609,0.1475,0.721,0.1609,0.5561,0.4968
mp-510293,Pb3SeO5,2.4633000000000003,0.0,-1.478446876371529,7.810335852459016,mm2,Cmc2_1,Orthorhombic,3,18,"['O', 'Pb', 'Se']",True,1.403551912114374,2.233361789619688,21.94863003333305,4.987904883333256,9,✓ Noncentro (mm2) — χ⁽²⁾ allowed | △ Gap 2.46 eV — marginal TPA risk | ✓ n=2.23 — ideal waveguide confinement | ✓ Piezo=1.40 C/m² — strong χ⁽²⁾ proxy,1,0.3618,0.091,1.535,0.3618,0.5783,0.4966
mp-604884,BN,4.422000000000001,0.0,-1.4129789931250016,2.246711416437543,-6m2,P-6m2,Hexagonal,2,4,"['B', 'N']",True,0.569694754375889,1.9618545180517344,5.092234733341016,3.8488731500000015,10,✓ Noncentro (-6m2) — χ⁽²⁾ allowed | ✓ Gap 4.42 eV — transparent at 775nm | ✓ n=1.96 — ideal waveguide confinement | △ Piezo=0.57 C/m² — moderate,1,0.1567,0.1343,0.711,0.1567,0.5612,0.4964
mp-557070,Ca2BiAsO6,3.2463,0.0,-2.5403907127500007,4.976389708090029,mm2,Cmc2_1,Orthorhombic,4,20,"['As', 'Bi', 'Ca', 'O']",True,0.544607385177102,1.9391034380180232,12.713663786666608,3.760122143333317,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.25 eV — transparent at 775nm | ✓ n=1.94 — ideal waveguide confinement | △ Piezo=0.54 C/m² — moderate,1,0.1507,0.139,0.683,0.1507,0.5594,0.4955
mp-16136,Sr3TaGa3(SiO7)2,3.8538,0.0,-3.0989884499927536,4.929140137619779,32,P321,Trigonal,5,23,"['Ga', 'O', 'Si', 'Sr', 'Ta']",True,0.5358307899219921,1.84959531249406,14.890758876676912,3.42100282,10,✓ Noncentro (32) — χ⁽²⁾ allowed | ✓ Gap 3.85 eV — transparent at 775nm | ✓ n=1.85 — ideal waveguide confinement | △ Piezo=0.54 C/m² — moderate,1,0.1518,0.1602,0.677,0.1518,0.5513,0.4953
mp-556605,ZrO2,3.7025,0.0166609475000001,-3.796956807499999,5.984314869866799,mm2,Pca2_1,Orthorhombic,2,12,"['O', 'Zr']",True,2.717734101066548,2.36528673596529,27.806075926666665,5.594581343333334,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.70 eV — transparent at 775nm | ✓ n=2.37 — ideal waveguide confinement | ✓ Piezo=2.72 C/m² — strong χ⁽²⁾ proxy,1,0.6808,0.0766,2.475,0.6808,0.584,0.4952
mp-697139,PHN2,4.7372,0.0,-0.5248673254315488,2.5878313311245087,222,P2_12_12_1,Orthorhombic,3,16,"['H', 'N', 'P']",True,0.52974,1.93397009714904,6.836806903333333,3.7402403366666666,10,✓ Noncentro (222) — χ⁽²⁾ allowed | ✓ Gap 4.74 eV — transparent at 775nm | ✓ n=1.93 — ideal waveguide confinement | △ Piezo=0.53 C/m² — moderate,1,0.1468,0.1402,0.666,0.1468,0.5589,0.4949
mp-755246,Ni(IO3)2,3.0322000000000005,0.0,-0.9547511808333332,5.283569958373613,2,P2_1,Monoclinic,3,36,"['I', 'Ni', 'O']",True,1.324307738730122,2.03911670828327,7.737247726666669,4.157996950000001,9,✓ Noncentro (2) — χ⁽²⁾ allowed | △ Gap 3.03 eV — marginal TPA risk | ✓ n=2.04 — ideal waveguide confinement | ✓ Piezo=1.32 C/m² — strong χ⁽²⁾ proxy,1,0.3573,0.1196,1.484,0.3573,0.5669,0.4949
mp-685097,HfO2,4.4148,0.0219794675000031,-3.997831573333329,10.634789532933349,mm2,Pca2_1,Orthorhombic,2,12,"['Hf', 'O']",True,2.6119322286001223,2.238892375707238,23.17286787333333,5.01263907,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 4.41 eV — transparent at 775nm | ✓ n=2.24 — ideal waveguide confinement | ✓ Piezo=2.61 C/m² — strong χ⁽²⁾ proxy,1,0.6725,0.0903,2.425,0.6725,0.5785,0.4936
mp-21266,BPPbO5,4.2593000000000005,0.0,-2.546615575267857,5.543477259134241,32,P3_121,Trigonal,4,24,"['B', 'O', 'P', 'Pb']",True,0.491372337628552,1.8970882276091785,26.06124177342557,3.598943743333334,10,✓ Noncentro (32) — χ⁽²⁾ allowed | ✓ Gap 4.26 eV — transparent at 775nm | ✓ n=1.90 — ideal waveguide confinement | △ Piezo=0.49 C/m² — moderate,1,0.1374,0.1485,0.622,0.1374,0.5557,0.4935
mp-1189451,BeCN2,5.50918679560471,0.0,-0.5648687118750004,3.3041687081982163,mm2,Pna2_1,Orthorhombic,3,16,"['Be', 'C', 'N']",True,0.493098496550131,2.17928388085016,7.093535276666667,4.749278233333333,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 5.51 eV — transparent at 775nm | ✓ n=2.18 — ideal waveguide confinement | △ Piezo=0.49 C/m² — moderate,1,0.1287,0.098,0.608,0.1287,0.5755,0.493
