material_id,formula,band_gap,hull_eV,formation_eV,density,point_group,spacegroup,crystal_system,piezoelectric_modulus,refractive_index,e_total,e_electronic,photonic_score,photonic_notes,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber
mp-625700,MoH4O5,2.3239,0.079893946374999,-1.4579645984999998,2.7804334219697977,m,Pc,Monoclinic,0.0,,,,4,✓ Noncentro (m) — χ⁽²⁾ allowed | △ Gap 2.32 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,1.0,42.0,41.0,8.6,6.68,8.0,50.0,92.0,42.0,85.3,7.060000000000002,87.0,1.00794,95.96,94.95205999999999,17.998876000000003,15.592224800000002,15.9994,14.01,2896.0,2881.99,322.604,514.6791999999999,54.8,1.0,16.0,15.0,9.0,7.0,16.0,1.0,5.0,4.0,1.9,0.72,2.0,31.0,154.0,123.0,60.8,23.839999999999996,66.0,2.16,3.44,1.2799999999999998,2.816,0.6239999999999999,3.44,1.0,2.0,1.0,1.5,0.5,2.0,0.0,4.0,4.0,2.0,2.0,4.0,0.0,5.0,5.0,0.5,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.0,2.4,6.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,5.0,5.0,0.5,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,2.0,0.8,2.0,6.615,15.69,9.075,8.767500000000002,1.722,9.105,0.0,7.853,7.853,3.1412,3.7694400000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,106.5,94.5,12.0
mp-625714,MoH4O5,2.5602,0.0865881318749997,-1.4512704129999996,2.95319029176901,m,Pc,Monoclinic,0.0,,,,4,✓ Noncentro (m) — χ⁽²⁾ allowed | △ Gap 2.56 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,1.0,42.0,41.0,8.6,6.68,8.0,50.0,92.0,42.0,85.3,7.060000000000002,87.0,1.00794,95.96,94.95205999999999,17.998876000000003,15.592224800000002,15.9994,14.01,2896.0,2881.99,322.604,514.6791999999999,54.8,1.0,16.0,15.0,9.0,7.0,16.0,1.0,5.0,4.0,1.9,0.72,2.0,31.0,154.0,123.0,60.8,23.839999999999996,66.0,2.16,3.44,1.2799999999999998,2.816,0.6239999999999999,3.44,1.0,2.0,1.0,1.5,0.5,2.0,0.0,4.0,4.0,2.0,2.0,4.0,0.0,5.0,5.0,0.5,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.0,2.4,6.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,5.0,5.0,0.5,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,2.0,0.8,2.0,6.615,15.69,9.075,8.767500000000002,1.722,9.105,0.0,7.853,7.853,3.1412,3.7694400000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,106.5,94.5,12.0
mp-625731,MoH4O5,2.2858,0.0694465063749989,-1.4684120385,3.0112229907839145,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.29 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,1.0,42.0,41.0,8.6,6.68,8.0,50.0,92.0,42.0,85.3,7.060000000000002,87.0,1.00794,95.96,94.95205999999999,17.998876000000003,15.592224800000002,15.9994,14.01,2896.0,2881.99,322.604,514.6791999999999,54.8,1.0,16.0,15.0,9.0,7.0,16.0,1.0,5.0,4.0,1.9,0.72,2.0,31.0,154.0,123.0,60.8,23.839999999999996,66.0,2.16,3.44,1.2799999999999998,2.816,0.6239999999999999,3.44,1.0,2.0,1.0,1.5,0.5,2.0,0.0,4.0,4.0,2.0,2.0,4.0,0.0,5.0,5.0,0.5,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.0,2.4,6.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,5.0,5.0,0.5,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,2.0,0.8,2.0,6.615,15.69,9.075,8.767500000000002,1.722,9.105,0.0,7.853,7.853,3.1412,3.7694400000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,106.5,94.5,12.0
mp-704102,MoSO6,3.1158,0.0073799527083338,-1.7911763252083344,3.221558858154059,mm2,Pna2_1,Orthorhombic,0.0,,,,4,✓ Noncentro (mm2) — χ⁽²⁾ allowed | △ Gap 3.12 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,8.0,42.0,34.0,13.25,7.875,8.0,50.0,88.0,38.0,82.5,8.125,87.0,15.9994,95.96,79.9606,28.002674999999996,18.004912499999996,15.9994,54.8,2896.0,2841.2,451.645,611.0887499999999,54.8,6.0,16.0,10.0,14.75,2.1875,16.0,2.0,5.0,3.0,2.5,0.75,2.0,66.0,154.0,88.0,81.875,23.8125,66.0,2.16,3.44,1.2799999999999998,3.1725000000000003,0.4012499999999998,3.44,1.0,2.0,1.0,1.875,0.21875,2.0,0.0,4.0,4.0,3.5,0.875,4.0,0.0,5.0,5.0,0.625,1.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,6.0,0.0,6.0,0.0,1.0,1.0,0.125,0.21875,0.0,0.0,2.0,2.0,1.75,0.4375,2.0,0.0,5.0,5.0,0.625,1.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,2.5,0.875,2.0,9.105,25.786875,16.681874999999998,12.013359375,4.3625390625,9.105,0.0,2.202,2.202,0.27525,0.4816875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,46.375,51.5625,12.0
mp-2715575,Na14Mg4Zr4Si7S5O48,2.6644000000000005,0.0870931623780455,-2.7236642114245178,2.882769133518479,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.66 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,8.0,40.0,32.0,11.268292682926829,3.9179060083283757,8.0,2.0,88.0,86.0,68.7560975609756,25.283759666864963,87.0,15.9994,91.224,75.22460000000001,23.278871584390245,8.621026056395003,15.9994,54.8,2128.0,2073.2,411.9192682926829,434.98075550267697,54.8,1.0,16.0,15.0,12.0,5.512195121951219,16.0,2.0,5.0,3.0,2.5121951219512195,0.5996430696014278,2.0,66.0,175.0,109.0,98.26829268292683,37.77751338488995,66.0,0.93,3.44,2.51,2.620731707317073,0.9591433670434266,3.44,1.0,2.0,1.0,1.829268292682927,0.28316478286734087,2.0,0.0,4.0,4.0,2.7560975609756095,1.6079714455681144,4.0,0.0,2.0,2.0,0.0975609756097561,0.1856038072575848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.682926829268292,1.702558001189768,6.0,0.0,1.0,1.0,0.17073170731707318,0.28316478286734087,0.0,0.0,4.0,4.0,1.6341463414634145,0.876859012492564,2.0,0.0,8.0,8.0,0.3902439024390244,0.7424152290303392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2.1951219512195124,0.8744794765020822,2.0,9.105,29.2433333333,20.1383333333,15.887817581295122,7.9408596073699,9.105,0.0,2.202,2.202,0.2002560975609756,0.34190065437239736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,88.6951219512195,92.06930398572278,12.0
mp-2714154,Na14Mg5Ge3(PO4)12,2.3326,0.0442960765684325,-2.643353324126317,3.053052973218969,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.33 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,8.0,32.0,24.0,10.658536585365853,3.1124330755502676,8.0,2.0,87.0,85.0,70.45121951219512,23.672516359309935,87.0,15.9994,72.64,56.6406,21.96290382829268,6.981663018488995,15.9994,54.8,1211.4,1156.6000000000001,242.4314634146342,219.66610350981557,54.8,1.0,16.0,15.0,12.365853658536585,5.145151695419393,16.0,2.0,4.0,2.0,2.451219512195122,0.528256989886972,2.0,66.0,166.0,100.0,95.6219512195122,34.67935752528257,66.0,0.93,3.44,2.51,2.6463414634146343,0.9291612135633551,3.44,1.0,2.0,1.0,1.829268292682927,0.2831647828673408,2.0,0.0,4.0,4.0,2.8536585365853657,1.3848899464604403,4.0,0.0,10.0,10.0,0.36585365853658536,0.70493753718025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,13.0,5.048780487804878,1.7685901249256395,6.0,0.0,1.0,1.0,0.17073170731707318,0.28316478286734087,0.0,0.0,4.0,4.0,1.7560975609756098,0.8138013087447948,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.9268292682926829,0.5514574657941701,2.0,9.105,29.2433333333,20.1383333333,15.862860046446341,7.911641029985961,9.105,0.0,1.625,1.625,0.2518170731707317,0.4115059488399762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,229.0,227.0,66.47560975609755,82.64723378941105,12.0
mp-2714058,Na14Mg5Sn3(PO4)12,2.6693,0.0135452417581349,-2.673470858557212,3.124115799095257,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.67 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,8.0,50.0,42.0,11.317073170731707,3.9916716240333137,8.0,2.0,87.0,85.0,70.48780487804878,23.689470553242117,87.0,15.9994,118.71,102.7106,23.648391633170732,9.179812471624034,15.9994,54.8,923.0,868.2,216.59048780487802,189.41325401546698,54.8,1.0,16.0,15.0,12.365853658536585,5.145151695419393,16.0,2.0,5.0,3.0,2.4878048780487805,0.5710886377156454,2.0,66.0,166.0,100.0,96.3170731707317,35.49315883402736,66.0,0.93,3.44,2.51,2.6445121951219517,0.9313027959547887,3.44,1.0,2.0,1.0,1.829268292682927,0.2831647828673408,2.0,0.0,4.0,4.0,2.8536585365853657,1.3848899464604403,4.0,0.0,10.0,10.0,0.36585365853658536,0.70493753718025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,13.0,5.048780487804878,1.7685901249256395,6.0,0.0,1.0,1.0,0.17073170731707318,0.28316478286734087,0.0,0.0,4.0,4.0,1.7560975609756098,0.8138013087447948,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.9268292682926829,0.5514574657941701,2.0,9.105,33.285,24.179999999999996,16.238957607421952,8.351950369664724,9.105,0.0,1.625,1.625,0.23780487804878048,0.40600832837596673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,229.0,227.0,63.40243902439025,78.14991076740037,12.0
mp-2714071,Na14Mg5Ti3(PO4)12,2.1988000000000003,0.0155191377032526,-2.8321485788620886,2.82844390185363,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.20 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,8.0,22.0,14.0,10.292682926829269,2.684116597263534,8.0,2.0,87.0,85.0,69.13414634146342,24.97441998810232,87.0,15.9994,47.867,31.867599999999996,21.05657456,5.920594606829269,15.9994,54.8,1941.0,1886.2,269.1241463414634,250.91607376561572,54.8,1.0,16.0,15.0,12.0,5.560975609756097,16.0,2.0,4.0,2.0,2.451219512195122,0.528256989886972,2.0,66.0,166.0,100.0,97.08536585365853,36.3926234384295,66.0,0.93,3.44,2.51,2.629146341463415,0.9492920880428317,3.44,1.0,2.0,1.0,1.829268292682927,0.2831647828673408,2.0,0.0,4.0,4.0,2.7804878048780486,1.4919690660321239,4.0,0.0,2.0,2.0,0.07317073170731707,0.14098750743604993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.682926829268292,1.6347412254610352,6.0,0.0,1.0,1.0,0.17073170731707318,0.28316478286734087,0.0,0.0,3.0,3.0,1.6097560975609757,0.8637715645449136,2.0,0.0,8.0,8.0,0.2926829268292683,0.5639500297441997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2.073170731707317,0.70493753718025,2.0,9.105,29.2433333333,20.1383333333,15.631823461080488,7.641159173947887,9.105,0.0,1.625,1.625,0.23780487804878048,0.40600832837596673,0.0,0.0,2.25333333333e-05,2.25333333333e-05,8.243902439012195e-07,1.588459250443813e-06,0.0,2.0,229.0,227.0,65.34146341463415,80.98750743604995,12.0
mp-2714523,Na14Mg8Si3(S3O16)3,2.870000000000001,0.0853025583333355,-2.4156878895545986,2.6454301069382287,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.87 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,8.0,16.0,8.0,10.0,2.341463414634146,8.0,2.0,88.0,86.0,70.41463414634147,23.832242712671025,87.0,15.9994,32.065,16.065599999999996,20.20865207219512,4.927904865008923,15.9994,54.8,1687.0,1632.2,289.79048780487807,275.1108149910767,54.8,1.0,16.0,15.0,12.0,5.7073170731707314,16.0,2.0,3.0,1.0,2.4146341463414633,0.4854253420582986,2.0,66.0,166.0,100.0,96.3170731707317,35.49315883402736,66.0,0.93,3.44,2.51,2.652926829268293,0.9214515169541938,3.44,1.0,2.0,1.0,1.829268292682927,0.2831647828673408,2.0,0.0,4.0,4.0,2.8536585365853657,1.5936942296252232,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.682926829268292,1.8310529446757884,6.0,0.0,1.0,1.0,0.17073170731707318,0.28316478286734087,0.0,0.0,4.0,4.0,1.5365853658536586,0.8245092207019631,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.7073170731707317,0.5746579417013683,2.0,9.105,29.2433333333,20.1383333333,16.133762703246344,8.228795359898156,9.105,0.0,2.202,2.202,0.2699634146341463,0.46091314693634744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,81.03658536585365,83.24598453301606,12.0
mp-2714559,Na14Nb4Al4Si11SO48,2.3290000000000006,0.0715328844817069,-2.8842479404082577,3.118957483437702,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.33 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,8.0,41.0,33.0,11.268292682926829,3.9179060083283757,8.0,2.0,88.0,86.0,68.65853658536585,24.87447947650208,87.0,15.9994,92.90638,76.90698,23.29737980878049,8.649014103033911,15.9994,54.8,2750.0,2695.2,506.119756097561,577.4293813206425,54.8,1.0,16.0,15.0,12.487804878048781,4.65318262938727,16.0,2.0,5.0,3.0,2.5121951219512195,0.5996430696014278,2.0,66.0,166.0,100.0,97.04878048780488,36.34979179060084,66.0,0.93,3.44,2.51,2.6153658536585365,0.9654253420582986,3.44,1.0,2.0,1.0,1.7804878048780488,0.34265318262938727,2.0,0.0,4.0,4.0,2.707317073170732,1.5449137418203451,4.0,0.0,4.0,4.0,0.1951219512195122,0.37120761451516954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.682926829268292,1.6049970255800121,6.0,0.0,1.0,1.0,0.21951219512195122,0.3426531826293873,0.0,0.0,5.0,5.0,1.975609756097561,0.8673408685306365,2.0,0.0,6.0,6.0,0.2926829268292683,0.5568114217727543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,2.4878048780487805,1.091017251635931,2.0,9.105,29.2433333333,20.1383333333,15.069677337392683,6.98303688280119,9.105,0.0,2.202,2.202,0.13054878048780488,0.22288816180844737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,99.57317073170732,103.24598453301607,12.0
mp-604773,Mo8P9H56N12ClO56,2.7585,0.0597839526291066,-1.4691192855759556,2.5541203201124967,-4,P-4,Tetragonal,0.0,,,,4,✓ Noncentro (-4) — χ⁽²⁾ allowed | △ Gap 2.76 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,1.0,42.0,41.0,7.577464788732394,5.285459234278914,1.0,50.0,94.0,44.0,86.2605633802817,5.2191033525094195,87.0,1.00794,95.96,94.95205999999999,15.509776746478872,11.692109560007932,1.00794,14.01,2896.0,2881.99,216.93845070422535,314.5879765919461,14.01,1.0,17.0,16.0,9.380281690140846,6.990676453084706,1.0,1.0,5.0,4.0,1.8450704225352113,0.6665344177742513,1.0,31.0,154.0,123.0,60.429577464788736,23.212061098988293,31.0,2.16,3.44,1.2799999999999998,2.76387323943662,0.5855316405475104,2.2,1.0,2.0,1.0,1.5492957746478873,0.4951398532037294,1.0,0.0,5.0,5.0,2.056338028169014,1.8536004760960125,0.0,0.0,5.0,5.0,0.28169014084507044,0.5316405475104147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,3.887323943661972,2.2773259273953577,1.0,0.0,1.0,1.0,0.4507042253521127,0.4951398532037294,0.0,0.0,3.0,3.0,1.2394366197183098,1.1206109898829597,0.0,0.0,5.0,5.0,0.28169014084507044,0.5316405475104147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,1.971830985915493,0.7802023408053956,1.0,6.615,24.4975,17.8825,9.934469315892956,3.272402301126918,6.615,0.0,7.853,7.853,3.7614788732394366,3.679316008728427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,229.0,227.0,111.11267605633803,92.66812140448324,12.0
mp-1105362,MnTeMoO6,2.5786,0.025443103333318,-1.8620783982886333,4.760788202376891,-42m,P-42_1m,Tetragonal,0.0,,,,4,✓ Noncentro (-42m) — χ⁽²⁾ allowed | △ Gap 2.58 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,8.0,52.0,44.0,18.555555555555557,14.074074074074074,8.0,50.0,90.0,40.0,79.33333333333333,12.592592592592595,87.0,15.9994,127.6,111.6006,41.61049388888889,34.14812518518519,15.9994,54.8,2896.0,2841.2,607.3844444444444,736.7792592592592,54.8,6.0,16.0,10.0,13.88888888888889,3.2839506172839505,16.0,2.0,5.0,3.0,2.888888888888889,1.1851851851851853,2.0,66.0,154.0,88.0,91.88888888888889,34.51851851851851,66.0,1.55,3.44,1.89,2.938888888888889,0.6681481481481479,3.44,1.0,2.0,1.0,1.8888888888888888,0.1975308641975309,2.0,0.0,4.0,4.0,3.111111111111111,1.382716049382716,4.0,0.0,10.0,10.0,2.2222222222222223,2.962962962962963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,10.0,7.222222222222222,1.9506172839506175,6.0,0.0,1.0,1.0,0.1111111111111111,0.19753086419753085,0.0,0.0,2.0,2.0,1.5555555555555556,0.691358024691358,2.0,0.0,5.0,5.0,1.1111111111111112,1.7283950617283952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,2.7777777777777777,1.2098765432098766,2.0,9.105,34.7633333333,25.658333333299996,12.841213282244444,5.504645948624691,9.105,0.0,0.464,0.464,0.051555555555555556,0.09165432098765432,0.0,0.0,0.000310120689655,0.000310120689655,3.445785440611111e-05,6.125840783308642e-05,0.0,12.0,229.0,217.0,74.44444444444444,83.25925925925925,12.0
mp-2222262,MnTeMoO6,2.0261,0.0262330483333181,-1.861288453288633,4.80227244993159,2,P2,Monoclinic,0.0,,,,4,✓ Noncentro (2) — χ⁽²⁾ allowed | △ Gap 2.03 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,8.0,52.0,44.0,18.555555555555557,14.074074074074074,8.0,50.0,90.0,40.0,79.33333333333333,12.592592592592595,87.0,15.9994,127.6,111.6006,41.61049388888889,34.14812518518519,15.9994,54.8,2896.0,2841.2,607.3844444444444,736.7792592592592,54.8,6.0,16.0,10.0,13.88888888888889,3.2839506172839505,16.0,2.0,5.0,3.0,2.888888888888889,1.1851851851851853,2.0,66.0,154.0,88.0,91.88888888888889,34.51851851851851,66.0,1.55,3.44,1.89,2.938888888888889,0.6681481481481479,3.44,1.0,2.0,1.0,1.8888888888888888,0.1975308641975309,2.0,0.0,4.0,4.0,3.111111111111111,1.382716049382716,4.0,0.0,10.0,10.0,2.2222222222222223,2.962962962962963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,10.0,7.222222222222222,1.9506172839506175,6.0,0.0,1.0,1.0,0.1111111111111111,0.19753086419753085,0.0,0.0,2.0,2.0,1.5555555555555556,0.691358024691358,2.0,0.0,5.0,5.0,1.1111111111111112,1.7283950617283952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,2.7777777777777777,1.2098765432098766,2.0,9.105,34.7633333333,25.658333333299996,12.841213282244444,5.504645948624691,9.105,0.0,0.464,0.464,0.051555555555555556,0.09165432098765432,0.0,0.0,0.000310120689655,0.000310120689655,3.445785440611111e-05,6.125840783308642e-05,0.0,12.0,229.0,217.0,74.44444444444444,83.25925925925925,12.0
mp-756893,MnV4CoO12,2.0634,0.0280382888888865,-2.2164301448850576,3.304319251265772,2,C2,Monoclinic,0.0,,,,4,✓ Noncentro (2) — χ⁽²⁾ allowed | △ Gap 2.06 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data,8.0,27.0,19.0,13.333333333333334,7.111111111111111,8.0,46.0,87.0,41.0,74.33333333333333,16.88888888888889,87.0,15.9994,58.933195,42.933794999999996,28.31278,16.417839999999998,15.9994,54.8,2183.0,2128.2,704.2555555555556,865.9407407407408,54.8,5.0,16.0,11.0,12.666666666666666,4.444444444444445,16.0,2.0,4.0,2.0,2.6666666666666665,0.8888888888888888,2.0,66.0,153.0,87.0,92.72222222222223,35.62962962962963,66.0,1.55,3.44,1.89,2.8461111111111115,0.7918518518518517,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6666666666666665,1.7777777777777777,4.0,0.0,7.0,7.0,1.3333333333333333,1.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,4.0,6.0,0.4444444444444444,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.3333333333333333,0.8888888888888888,2.0,0.0,7.0,7.0,2.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,3.3333333333333335,1.8148148148148147,2.0,9.105,13.01,3.9049999999999994,10.11292145593889,1.3438952745851853,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.08604340670498084,0.16249197703277993,0.0,12.0,229.0,217.0,81.72222222222223,92.96296296296298,12.0
